age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
28,0,165823,11,2,0,0,4,1,0,0,40,39,0
25,4,142916,8,2,13,0,4,1,0,0,40,39,0
24,4,357271,9,4,8,1,4,0,0,0,40,39,0
41,4,346788,5,0,8,1,4,0,0,0,40,39,0
39,4,28760,10,0,4,1,4,1,0,2324,50,5,1
17,0,184601,15,4,0,3,4,0,0,0,38,39,0
44,4,45385,9,0,10,1,4,1,0,0,45,39,1
27,4,171913,15,2,1,5,4,0,0,0,40,39,1
28,4,164508,15,5,1,4,2,0,3847,0,40,39,0
24,5,355635,11,2,13,0,0,1,0,0,40,39,0
39,4,179790,11,0,8,1,4,0,0,0,40,39,0
31,4,205323,9,0,4,1,4,0,0,0,40,39,0
40,4,285321,9,0,10,1,4,1,0,0,58,39,1
51,0,32227,5,2,0,5,1,0,0,0,40,30,0
44,4,464981,6,0,7,4,4,0,0,0,35,39,0
40,4,433475,9,2,12,0,4,1,0,0,40,39,1
29,4,209385,15,4,3,1,4,1,0,0,40,39,0
28,4,126796,15,4,13,1,4,0,0,0,40,39,0
42,4,371221,9,6,14,1,4,0,0,0,49,39,0
30,4,200180,9,0,12,1,4,0,3308,0,40,39,0
38,4,180920,0,2,12,0,4,1,0,0,40,39,0
34,4,284335,11,0,3,3,4,1,0,0,40,39,0
18,2,133209,15,2,11,0,4,1,0,0,40,39,0
24,4,181139,2,5,8,4,2,0,0,0,40,39,0
37,4,179675,15,0,14,3,4,1,0,0,35,39,0
24,4,105510,15,4,1,3,4,0,0,0,20,39,0
53,4,133723,11,2,3,0,4,1,0,0,40,39,0
30,0,121110,0,2,0,0,4,1,0,0,40,36,0
48,6,99994,11,2,3,0,4,1,0,0,40,39,0
42,4,203855,9,2,12,0,4,0,0,0,57,39,1
19,4,190902,11,4,1,3,4,0,0,0,40,39,0
26,4,131640,11,4,14,4,4,0,3347,0,40,39,0
20,4,228644,0,4,3,3,4,1,0,0,19,39,0
19,4,193877,15,4,8,3,4,1,0,0,40,39,0
25,4,113943,15,4,7,3,4,1,0,0,40,39,0
24,4,73037,15,4,1,3,4,0,0,0,22,39,0
34,4,24935,15,0,13,1,4,1,0,0,50,39,0
27,4,399112,1,4,7,0,4,1,0,0,40,39,0
21,4,309384,11,4,12,4,4,0,0,0,40,39,0
32,4,134695,11,4,1,1,4,0,0,0,40,39,0
30,4,242160,15,0,7,1,4,0,0,0,40,39,0
38,0,158773,7,0,13,5,4,1,0,0,59,39,1
28,4,175253,15,4,12,1,4,1,0,0,40,39,0
69,0,184828,11,2,0,0,4,1,0,0,36,39,0
44,2,329403,10,3,13,5,4,0,7446,0,43,39,0
71,7,189201,9,6,3,1,4,1,0,0,40,39,0
44,4,200134,11,2,3,0,4,1,0,0,40,39,1
49,4,69703,11,2,3,0,4,1,0,0,47,39,1
51,0,351494,4,2,0,0,3,1,0,0,40,36,0
45,4,125020,15,2,4,5,4,0,0,0,19,39,1
34,4,215954,12,4,10,1,3,0,0,0,45,0,0
39,4,256329,1,4,7,1,4,1,0,0,45,39,1
47,7,115185,10,2,10,0,4,1,7518,0,50,39,1
35,4,100172,11,0,1,3,4,0,0,0,16,39,0
28,4,178567,11,4,3,4,2,1,0,0,40,39,0
21,4,212112,11,4,6,2,4,1,0,0,40,39,0
18,4,56173,11,4,12,3,4,0,0,0,20,39,0
19,4,492476,8,4,3,0,3,1,0,0,40,39,0
58,4,186855,15,2,10,0,4,1,0,0,40,39,1
65,7,86746,9,2,12,0,4,1,7514,0,40,39,1
29,6,109989,5,2,3,0,4,1,0,0,40,39,0
63,0,163891,10,2,0,0,4,1,0,0,54,39,1
33,4,234440,7,0,1,1,4,0,0,0,40,39,0
50,4,141264,11,2,3,0,4,1,0,0,40,39,0
34,4,117539,15,2,13,0,4,1,3466,0,40,39,0
37,4,160872,11,0,1,4,4,0,0,0,40,39,0
25,4,183358,12,4,10,1,4,0,0,0,63,39,1
24,4,153100,11,4,1,3,2,1,0,0,35,39,0
57,4,191649,3,3,3,1,2,1,0,0,40,39,0
32,2,170908,15,4,1,4,4,0,0,0,40,39,0
52,4,177800,1,6,1,1,4,0,0,0,21,39,0
41,4,106180,15,2,4,5,4,0,0,0,40,39,1
44,1,99277,11,2,11,0,4,1,0,0,40,39,0
31,4,188518,12,5,10,1,4,0,0,0,21,39,0
37,4,394448,11,4,5,4,4,0,0,0,61,39,0
44,0,211727,15,5,0,3,4,0,0,0,21,39,0
74,2,156457,11,2,11,0,4,1,0,0,40,39,1
35,4,84821,11,2,1,0,4,1,0,0,40,39,0
50,4,558809,15,0,4,1,2,1,0,0,40,39,0
30,4,301665,11,4,8,3,4,1,0,0,20,39,0
43,1,179892,9,2,11,0,4,1,0,0,36,39,1
36,4,59766,11,2,14,0,4,1,0,0,58,40,0
41,6,208251,9,4,10,1,4,1,0,0,36,39,0
28,4,93090,9,4,3,1,4,1,0,0,40,39,0
37,4,206304,9,4,4,1,4,1,7726,0,40,39,1
20,4,196769,11,4,1,1,4,0,0,0,40,39,0
19,4,90608,15,4,6,3,4,1,0,0,40,39,0
44,6,135317,1,2,12,0,4,1,0,0,70,39,1
30,4,186234,4,2,8,0,4,1,0,0,59,10,0
49,6,43146,11,0,3,4,4,0,0,0,40,39,0
31,4,102337,9,4,10,1,4,1,0,0,40,39,0
34,4,207496,11,2,7,0,4,1,0,0,40,39,0
39,4,99900,9,2,10,0,4,1,0,0,45,39,1
24,4,308718,0,2,12,5,4,0,3170,0,69,39,0
44,4,185753,8,2,10,0,4,1,0,0,40,39,1
23,4,231412,15,4,10,1,4,0,0,0,40,39,0
45,4,268326,11,2,3,0,4,1,0,0,40,39,0
18,4,91025,11,4,8,3,4,0,0,0,40,39,0
56,4,284614,11,2,7,5,4,0,0,0,40,39,1
50,4,174702,15,2,1,0,4,1,0,0,40,39,1
36,2,166164,15,2,4,5,4,0,0,0,40,39,0
19,4,211251,15,4,1,3,4,0,0,0,18,39,0
21,4,184169,15,4,3,3,4,1,0,0,40,39,0
70,0,102945,5,6,0,1,4,0,0,0,13,39,0
34,0,213246,1,2,0,0,4,1,0,0,40,39,0
24,4,187263,15,0,8,3,4,0,0,0,21,39,0
38,4,195205,9,4,13,1,4,1,0,0,40,39,0
27,4,198852,9,4,4,1,4,0,0,2336,40,9,1
21,4,35533,15,4,1,3,4,0,0,0,31,39,0
49,6,118620,8,2,4,0,4,1,0,0,19,39,0
27,4,44399,12,4,10,1,4,0,0,0,40,39,0
21,4,142751,11,4,7,3,4,1,0,0,22,39,0
21,2,229489,11,4,3,3,4,1,7531,0,44,39,0
38,6,110140,11,2,5,0,4,1,0,0,81,39,0
32,4,169793,9,2,10,0,4,1,0,1912,40,39,1
41,4,174682,9,2,4,0,4,1,0,0,45,39,1
60,6,142301,9,2,13,0,4,1,0,0,50,39,0
29,4,348879,9,2,3,0,4,1,0,0,45,39,1
32,4,312714,15,2,7,0,4,1,0,0,60,39,0
51,4,290683,2,2,11,0,4,1,0,0,51,39,0
41,4,615283,11,5,3,2,2,1,0,0,40,39,0
38,4,103545,15,2,13,0,4,1,0,0,40,39,1
42,4,208537,11,4,7,2,4,1,0,0,40,39,0
38,7,228295,10,2,11,0,4,1,0,0,40,39,0
18,4,185364,9,4,10,3,4,0,0,0,50,39,0
47,4,96066,15,0,13,1,4,0,2595,0,40,39,0
21,4,110932,11,4,8,3,4,0,0,0,16,39,0
47,2,248063,12,2,10,0,4,1,0,0,40,39,1
43,6,226364,11,2,5,0,4,1,0,0,40,39,0
57,2,189159,11,0,8,4,2,0,0,0,38,39,0
38,4,89699,15,2,3,0,4,1,0,0,40,39,1
54,7,239018,9,2,12,0,4,1,0,0,58,39,1
42,4,167939,9,2,4,0,4,1,0,0,46,39,1
37,4,82214,11,2,8,0,4,1,0,0,40,12,0
21,4,173925,9,4,10,1,4,0,0,0,40,39,0
32,4,321689,6,3,3,4,4,1,0,0,36,39,0
62,4,234335,11,2,12,0,4,1,0,0,63,39,0
47,4,395842,9,2,10,0,4,1,0,0,40,39,1
67,6,353274,11,2,5,0,4,1,0,0,40,39,0
26,4,281146,1,4,13,3,4,0,0,0,12,39,0
61,4,87986,9,2,4,0,4,1,0,0,40,39,1
30,2,171258,9,0,10,1,4,0,0,0,40,39,0
44,4,190024,8,2,3,0,4,1,0,0,40,39,1
65,6,153930,0,2,12,0,4,1,0,0,53,39,0
22,7,231067,15,4,11,3,4,1,0,0,40,39,0
17,4,257881,1,4,1,3,4,0,0,0,25,39,0
41,4,98259,15,2,7,0,4,1,0,0,46,39,0
37,4,330961,0,2,3,0,4,1,0,0,40,39,0
23,7,257805,9,4,3,3,4,1,0,0,36,39,0
41,4,83723,11,2,8,0,4,0,0,0,40,30,0
39,4,129063,6,2,9,0,4,1,0,0,40,8,0
38,4,90087,8,2,8,0,4,1,0,0,36,39,0
65,0,189423,8,2,0,0,4,1,0,0,40,39,0
43,6,47298,5,2,8,0,4,1,0,0,40,39,0
30,4,158387,9,4,7,1,1,0,0,0,40,39,0
36,7,247268,7,2,10,5,4,0,0,0,30,20,1
17,4,18462,1,4,12,3,4,1,0,0,22,39,0
30,4,283458,15,4,10,4,4,0,0,0,50,39,0
42,6,21674,12,2,4,0,4,1,0,0,37,39,0
30,4,220581,15,2,3,0,4,1,0,0,40,39,0
18,0,374419,0,4,0,3,4,1,0,0,6,39,0
68,0,93716,11,2,0,0,4,1,0,0,31,39,0
54,4,117989,11,2,14,0,4,1,0,0,50,39,0
28,0,97062,15,3,0,4,0,0,0,0,40,39,0
61,4,276836,5,2,3,0,4,1,0,0,50,39,0
28,4,103784,1,4,3,3,4,1,0,0,45,39,0
54,4,248616,6,6,3,1,4,0,0,0,47,8,0
34,0,293289,11,2,0,0,4,1,0,0,22,39,0
51,2,127214,15,0,3,4,4,0,0,0,40,39,0
51,4,109324,9,2,13,0,4,1,0,0,40,39,1
23,0,27306,11,2,0,5,4,0,0,0,31,39,0
21,4,215818,1,2,3,0,4,1,0,0,58,39,0
56,4,222262,11,2,3,0,4,1,0,0,40,39,0
53,2,267661,9,6,1,1,4,0,0,0,34,39,0
22,4,105655,9,4,10,3,4,0,0,0,21,39,0
37,4,153910,5,2,7,0,4,1,0,1897,45,39,0
36,4,225859,7,0,8,4,2,0,0,0,34,39,0
43,0,172182,11,4,0,3,4,0,0,1624,40,39,0
17,0,172717,11,4,0,3,4,0,0,0,15,39,0
36,4,42313,11,2,6,0,4,1,0,0,40,39,1
52,6,209046,11,2,3,0,4,1,0,0,40,39,1
67,6,151227,10,2,10,0,4,1,0,0,19,39,1
41,0,182047,15,2,0,0,4,1,0,0,20,39,0
53,4,135808,11,2,4,0,4,1,0,0,44,39,0
32,4,103253,9,2,4,0,4,1,0,0,46,39,1
28,2,117281,15,0,10,3,4,0,0,0,37,39,0
57,4,113886,12,2,7,0,4,1,0,2074,40,11,0
31,4,239802,14,0,10,1,4,1,0,0,58,39,0
22,4,451083,15,4,8,4,2,0,0,0,40,39,0
52,6,171904,12,6,10,1,4,0,0,0,40,39,0
20,4,92238,11,4,8,5,4,0,0,0,21,39,0
31,2,206167,9,2,11,0,4,1,0,0,40,39,1
20,4,63762,15,4,6,3,4,1,0,0,10,39,0
59,0,190701,15,2,0,5,4,0,0,0,29,39,0
27,4,370386,15,0,3,1,4,1,0,0,40,39,0
45,6,129552,15,2,3,0,4,1,0,2330,46,39,0
30,4,39055,11,4,1,1,4,0,0,0,40,39,0
40,1,20577,9,4,1,1,4,0,0,0,40,39,0
41,4,225967,15,2,14,0,4,1,0,0,62,39,0
54,4,29456,11,2,13,0,4,1,3240,0,40,39,0
76,2,92967,0,2,12,0,4,1,0,0,40,39,0
52,4,141109,11,0,1,4,4,0,0,0,40,39,1
33,6,165996,11,2,3,0,4,1,0,0,30,39,0
28,4,254568,9,4,10,4,4,0,0,0,40,39,0
34,4,149737,15,2,4,0,4,0,0,0,30,39,0
32,4,251018,11,0,3,1,4,1,0,0,20,39,0
41,1,218872,11,0,13,4,2,0,0,0,40,39,0
31,2,177841,15,4,11,3,4,0,0,0,24,39,0
55,4,479698,12,2,4,0,4,1,0,1983,50,39,1
59,4,192441,12,2,10,0,4,1,0,0,40,39,1
49,4,164907,15,0,4,1,4,0,0,0,40,39,0
28,4,179177,15,0,4,4,4,0,0,2715,40,39,0
44,4,272279,11,0,14,4,2,1,0,0,40,39,0
35,2,319261,12,4,10,0,4,1,0,0,40,39,0
44,2,56145,5,2,11,0,4,1,0,0,18,39,0
21,4,275846,11,4,8,4,4,1,0,0,36,39,0
46,6,127288,8,2,12,0,4,1,0,0,40,39,0
37,4,405141,2,4,7,4,4,1,0,0,30,6,0
40,4,106955,8,0,3,4,4,1,0,0,40,39,0
30,4,234226,11,4,1,1,2,0,0,0,40,39,0
31,4,208507,15,0,1,1,4,0,0,0,50,39,0
58,0,167511,11,2,0,0,4,1,3396,0,23,39,1
26,4,397416,11,4,3,0,4,1,0,0,40,39,0
42,4,125206,12,2,10,5,4,0,14902,0,40,39,1
32,4,112409,9,0,10,1,3,1,0,0,45,39,0
30,4,206885,11,2,14,0,4,1,0,1889,40,39,1
44,4,181676,9,2,10,0,4,1,3418,0,69,39,1
46,6,423193,11,0,4,1,4,1,0,0,40,39,0
23,4,114867,15,4,7,2,4,1,0,0,30,39,0
58,4,130871,0,2,1,5,4,0,3953,0,30,39,0
30,4,228974,15,2,12,0,4,1,0,0,40,11,0
46,4,151999,9,2,10,0,4,1,0,0,40,39,1
41,4,271583,11,0,1,1,4,0,0,0,21,39,0
63,6,202771,7,2,4,0,4,1,0,0,59,39,1
23,4,214078,7,4,13,3,4,0,0,0,26,39,0
47,4,204219,9,2,12,0,4,1,0,0,50,39,1
19,4,233288,15,4,6,1,4,1,0,0,35,39,0
53,4,208152,9,6,4,1,4,0,0,0,55,39,0
58,4,205123,9,2,11,0,4,1,0,0,40,39,0
53,4,257527,15,6,3,1,4,1,0,0,40,39,0
25,4,186772,11,4,7,2,4,1,0,0,40,39,0
26,4,159948,9,2,10,5,4,0,0,0,21,39,1
18,4,199031,9,4,8,3,4,1,0,0,40,39,0
77,4,43924,10,5,14,1,4,1,0,0,40,39,0
39,4,183481,1,2,5,0,4,1,0,0,40,39,0
64,4,262336,11,2,8,0,4,1,0,0,30,39,1
21,4,202045,9,4,4,1,4,1,0,0,40,39,0
60,2,116241,11,2,12,0,4,1,7366,0,47,39,1
32,1,205616,9,4,11,1,2,1,0,0,40,39,1
48,2,158711,11,2,8,5,4,0,0,0,36,37,0
18,2,123568,1,4,8,3,4,1,0,0,19,39,0
38,4,290270,13,3,13,1,4,1,0,0,40,39,0
31,4,87032,11,4,8,3,4,0,0,0,24,39,0
31,4,200987,7,4,12,1,4,0,0,0,50,39,0
34,4,443520,15,2,12,0,4,1,0,0,29,39,0
30,4,36548,15,4,1,3,4,1,0,0,40,39,0
21,4,321068,11,4,12,3,2,1,0,0,36,39,0
61,4,284939,8,2,3,0,4,1,0,0,57,39,1
40,4,181627,8,2,3,0,4,1,0,0,40,39,1
30,4,156281,9,2,13,0,4,1,0,0,40,39,1
26,4,467302,11,4,8,4,2,0,0,0,40,39,0
61,4,37888,3,2,8,0,4,1,0,0,30,26,0
50,2,282631,11,6,11,1,4,1,0,0,45,39,1
29,7,50622,10,2,13,0,4,1,0,0,50,39,1
23,4,227279,11,4,7,3,4,1,0,0,40,39,0
45,4,168280,9,2,10,0,4,1,0,0,50,39,1
42,4,600222,15,2,4,5,4,0,0,0,11,39,1
75,4,89933,5,0,14,1,4,1,0,0,65,39,0
48,6,176286,7,2,10,5,4,0,0,0,24,39,1
43,4,153636,8,2,12,0,4,1,0,0,40,39,1
69,0,360466,9,2,0,0,1,1,0,1610,40,3,0
24,4,24230,11,4,4,3,4,1,0,0,40,39,0
44,4,327832,9,2,13,0,4,1,0,0,40,39,0
51,4,33530,11,5,4,1,4,0,0,0,50,39,0
39,4,263893,4,2,7,0,4,1,0,0,40,32,0
19,6,109333,1,4,8,3,4,1,0,0,31,39,0
73,4,21432,15,2,5,0,4,1,0,0,55,39,0
20,4,126096,0,4,14,3,4,0,0,0,7,39,0
34,4,147175,15,2,13,0,4,1,0,1889,45,39,1
69,0,31226,11,6,0,5,4,0,0,0,12,39,0
30,6,38633,15,4,3,4,4,1,0,0,40,39,0
46,6,340638,10,2,4,0,4,1,7570,0,40,39,1
39,4,145869,1,2,3,0,4,1,0,0,65,39,0
46,2,97566,9,0,10,1,4,0,7484,0,40,39,1
18,4,181079,15,4,8,3,4,1,0,0,21,39,0
49,4,173591,15,2,4,0,2,1,14962,0,40,39,1
27,4,115023,15,4,12,1,4,0,0,0,40,39,0
38,4,177633,11,2,8,5,4,0,3362,0,40,39,0
40,4,208888,8,4,3,1,4,1,0,0,40,39,0
23,2,27643,15,4,11,3,4,0,0,0,40,39,0
17,4,122646,0,4,8,3,4,1,0,0,30,39,0
30,2,105566,12,2,10,0,1,1,0,0,71,36,1
60,4,121443,11,2,12,0,4,1,0,0,40,39,1
29,4,221417,11,4,3,3,4,1,0,0,40,39,0
24,4,82278,11,2,7,0,4,1,0,0,50,39,0
25,4,184205,11,4,3,3,4,1,0,0,40,39,0
57,4,186181,0,2,12,0,2,1,0,0,40,39,0
66,1,31036,8,2,5,0,4,1,0,0,34,39,0
60,0,263498,15,2,0,0,4,1,0,2413,40,39,0
56,2,163952,15,3,8,2,4,0,0,0,24,15,0
38,6,211405,14,2,10,0,4,1,0,0,40,39,0
28,4,44061,12,4,10,3,4,1,0,0,40,39,0
23,4,178034,7,4,13,2,4,1,0,0,40,39,0
65,4,193792,0,0,8,1,2,1,0,0,37,39,0
18,4,106477,11,2,8,3,4,0,0,0,40,39,0
20,4,207975,9,4,4,3,4,1,0,0,40,39,0
26,4,427427,11,4,3,1,4,1,0,0,40,26,0
48,5,107027,5,2,12,2,4,0,0,0,50,39,0
31,4,211754,11,2,8,3,4,0,0,0,36,39,0
44,1,166648,11,5,1,4,2,0,0,0,21,39,0
51,5,203747,14,2,13,0,1,1,0,0,40,30,0
72,4,32529,11,2,7,0,4,1,0,0,40,39,1
72,4,164493,4,2,3,0,4,1,0,0,43,41,0
30,6,157312,15,2,7,0,4,1,0,0,40,39,0
57,6,182220,11,2,3,0,4,1,0,0,42,39,0
27,6,191371,9,4,5,2,4,1,0,0,61,19,0
31,4,28885,11,0,3,1,4,1,0,0,40,39,0
82,0,202434,15,2,0,0,4,1,0,0,55,39,0
26,4,424138,10,2,10,0,4,1,0,0,59,11,1
38,4,309537,7,5,3,4,2,1,0,1648,40,39,0
46,4,184752,8,2,3,0,4,1,0,0,36,0,0
20,4,186836,4,4,8,3,4,1,0,0,31,26,0
30,4,336057,15,0,12,1,4,0,0,0,40,11,0
28,4,160522,11,2,12,0,4,1,0,0,40,39,0
21,4,222353,8,4,10,3,4,0,3764,0,40,39,0
23,4,31905,9,4,10,1,4,0,0,0,66,39,0
39,6,204069,0,0,14,3,4,1,0,0,17,39,0
27,4,207884,9,4,12,3,4,0,3404,0,55,39,0
45,4,202844,11,2,7,0,4,1,0,0,40,39,0
44,7,193810,9,2,10,0,4,0,0,0,40,39,1
60,6,229576,11,2,3,0,4,1,0,0,36,39,0
22,4,390964,6,4,6,4,4,0,0,0,40,26,0
43,4,116720,4,2,8,0,4,1,0,0,40,26,0
54,4,172470,11,0,3,1,4,1,0,0,58,39,0
28,0,178967,11,6,0,4,4,0,0,0,19,39,0
41,4,357986,15,2,4,0,4,1,0,0,40,39,1
32,4,273118,11,0,1,1,2,0,0,1668,40,39,0
66,2,157736,0,2,13,0,2,1,3406,0,34,39,0
22,4,60895,15,4,1,1,4,1,0,0,19,39,0
26,4,236283,2,4,3,1,4,1,0,0,40,39,0
48,4,144632,9,2,7,0,4,1,0,0,40,39,0
19,0,97220,11,4,0,3,4,0,3356,0,40,39,0
38,6,123976,9,0,10,1,4,0,0,0,40,39,0
36,6,445213,11,2,7,0,4,1,0,1889,83,39,0
50,4,123840,10,2,10,0,4,1,2761,0,73,19,1
34,4,105076,11,4,3,2,4,0,0,0,63,39,0
19,4,142073,2,4,8,3,3,0,0,0,45,7,0
42,4,176626,9,2,13,0,4,1,0,0,40,39,1
36,6,89139,11,4,5,2,4,1,0,0,46,39,0
59,2,138351,15,2,12,5,4,0,0,0,40,39,1
23,4,231786,9,0,10,1,4,0,0,0,40,39,0
24,4,184628,9,4,11,1,2,0,3423,0,45,39,0
41,4,38934,9,4,4,1,4,0,0,0,50,30,0
26,4,147196,11,4,3,3,4,1,0,0,48,39,0
55,4,125635,11,2,7,5,1,0,0,0,11,40,0
42,4,357059,8,2,3,0,4,1,0,0,40,39,1
67,6,379134,2,2,3,0,4,1,0,0,50,39,0
41,4,130971,15,0,1,4,4,0,0,0,36,39,0
41,2,246776,9,2,13,0,2,1,0,1889,40,0,1
33,2,303200,11,4,1,3,4,0,0,0,10,39,0
57,4,179452,0,2,4,0,4,1,0,0,52,39,0
34,2,166410,9,2,10,0,4,0,0,0,40,39,1
50,6,98235,11,2,3,0,4,1,0,0,70,0,1
27,4,97159,1,2,8,0,0,1,0,0,21,39,0
48,5,119161,9,2,12,0,1,1,0,0,50,35,0
22,4,379525,1,4,6,3,4,1,0,0,40,39,0
26,4,262393,9,2,10,0,4,1,0,0,40,39,0
47,4,114767,11,2,3,0,4,1,0,0,40,39,1
20,4,243400,9,4,12,3,4,0,0,0,29,39,0
49,6,101741,14,2,10,0,4,1,0,0,45,39,1
26,4,63085,9,4,10,1,4,1,0,0,40,39,0
24,1,57553,15,2,13,0,2,1,0,0,40,39,0
44,4,223776,15,2,13,0,4,1,0,0,40,39,0
56,4,145859,9,0,12,1,4,0,0,1888,44,39,1
39,2,109666,15,0,8,2,4,0,0,0,40,39,0
20,4,192285,8,4,8,3,4,0,0,0,37,39,0
32,4,27108,15,0,4,3,4,1,0,0,40,39,0
18,0,29371,15,4,0,1,4,1,0,0,11,39,0
43,4,336597,15,2,1,5,2,0,0,0,40,39,1
17,0,300011,15,4,0,3,4,0,0,0,24,39,0
63,4,124201,12,4,1,1,4,0,0,0,50,39,0
47,4,194890,11,2,13,0,4,1,0,0,40,39,1
39,4,108134,11,2,13,0,4,1,0,0,50,39,1
21,1,42310,11,0,1,4,2,0,0,0,40,39,0
32,4,384850,9,2,3,0,4,1,0,0,40,39,0
29,4,131863,9,4,12,5,4,0,0,0,30,39,1
28,4,315802,8,2,3,0,4,1,0,0,40,39,0
60,6,129860,11,2,3,0,4,1,3379,0,40,39,0
39,4,152566,15,0,12,1,4,1,0,0,40,39,0
63,4,271969,11,2,6,0,0,1,0,0,40,39,0
30,4,296548,11,4,12,2,4,1,0,0,36,39,0
54,0,230762,11,2,0,0,4,1,0,0,40,39,0
31,4,183572,11,2,13,0,4,1,0,0,56,39,0
39,6,269534,7,2,1,5,4,0,0,0,36,29,0
53,2,160087,15,0,1,1,4,0,3513,0,40,39,0
62,4,203988,15,2,3,0,4,1,0,0,40,39,0
28,4,149565,11,2,3,0,4,1,0,0,40,39,0
33,4,199171,11,4,12,3,4,0,0,0,40,39,0
23,4,183808,1,4,13,3,4,1,3231,0,40,39,0
47,6,40717,11,2,5,0,4,1,0,0,40,39,1
36,6,232126,11,2,14,0,4,1,0,0,40,39,1
25,4,176493,9,4,6,2,4,1,0,0,40,39,0
34,4,309656,1,2,14,0,4,1,0,0,81,39,0
22,2,187471,0,2,3,0,4,1,0,0,40,39,0
26,4,234322,11,0,7,4,4,1,0,0,40,39,0
19,4,34038,1,4,7,1,2,1,0,0,40,39,0
18,4,242982,15,4,12,3,4,0,0,0,29,39,0
25,4,156540,9,4,4,1,4,1,0,0,50,39,0
43,4,117376,11,2,3,0,4,1,0,0,44,39,1
63,6,181018,12,2,4,0,4,1,0,0,50,39,1
52,4,134218,11,4,4,1,4,0,0,0,49,39,0
24,2,177172,9,4,10,5,2,0,0,0,40,39,0
56,4,251947,3,6,4,1,4,1,0,0,17,39,0
42,4,59685,6,5,8,4,2,0,0,0,44,39,0
39,4,171075,8,2,13,0,4,1,0,0,50,39,1
18,4,193861,15,4,10,1,4,1,0,0,54,39,0
46,4,169097,11,2,12,0,4,1,0,0,50,39,1
48,4,207020,11,2,8,0,4,1,0,0,21,39,0
55,4,184046,14,2,4,0,4,1,14902,1892,59,39,1
24,4,199268,11,4,7,1,4,1,0,0,37,39,0
43,4,217505,9,2,4,0,4,1,0,0,58,39,1
39,4,105894,14,0,7,2,4,1,0,0,40,39,1
24,7,146425,5,2,1,0,4,0,0,0,26,39,0
71,0,159803,8,2,0,0,4,1,7540,0,40,39,1
26,4,195097,11,4,7,2,4,1,0,0,40,39,0
36,4,135129,9,0,10,4,4,1,0,0,40,39,0
51,7,115403,11,0,1,4,4,0,3255,0,34,39,0
34,4,240014,11,0,1,3,2,0,0,0,18,39,0
42,4,224663,11,2,4,0,4,1,0,0,65,39,0
31,4,80721,9,4,13,1,1,0,0,0,40,30,0
22,0,171155,15,2,0,0,4,1,0,0,40,39,0
28,4,411113,12,4,1,1,3,0,0,0,40,39,0
32,4,157923,8,2,3,0,4,1,0,0,49,39,0
56,0,129602,8,2,0,0,4,1,0,0,40,39,0
42,0,169324,11,0,0,3,2,0,0,0,22,39,0
46,7,22578,11,0,8,1,4,1,0,0,61,39,0
45,2,195146,11,2,1,0,4,1,0,0,40,39,0
42,4,106566,15,2,11,0,4,1,0,0,60,39,0
24,2,261425,13,2,3,0,0,1,0,0,35,39,0
37,6,99190,15,0,4,4,4,0,0,0,40,0,0
41,4,220953,11,2,3,0,4,1,0,0,36,39,0
41,5,68202,15,2,12,0,4,1,0,0,15,39,1
53,4,237758,11,0,8,4,2,0,0,0,31,39,0
29,4,214773,11,0,3,4,4,0,0,0,35,39,0
29,0,254632,1,2,0,0,4,1,3217,0,22,39,0
39,6,404780,12,2,10,0,4,1,0,1888,40,39,1
54,1,161799,12,2,12,0,4,1,0,0,40,39,1
38,1,33887,9,0,13,1,2,0,0,2740,40,39,0
47,4,416898,11,4,7,1,4,1,3284,0,40,39,0
35,4,490863,11,0,7,4,2,1,0,0,40,39,0
46,4,24165,11,2,11,0,4,1,0,0,63,39,1
18,5,207680,15,4,4,3,4,0,0,0,60,11,0
22,4,293308,1,4,13,3,4,0,0,1617,40,39,0
34,4,347699,4,4,3,1,4,1,0,0,40,39,1
19,0,126456,11,4,0,3,4,1,0,0,36,39,0
57,4,154110,9,2,4,0,4,1,0,0,40,39,1
44,2,25527,15,4,1,1,4,1,0,0,31,39,0
39,4,190450,2,2,3,0,4,1,0,0,40,39,1
45,4,258984,10,2,10,0,4,1,0,1888,50,39,1
31,4,127752,15,4,8,1,4,0,0,0,47,39,0
36,4,189466,9,4,1,1,4,1,0,0,40,39,1
50,4,132819,11,2,7,0,2,1,0,1887,40,39,0
35,4,231984,15,0,1,1,4,1,0,0,40,39,0
65,5,113917,8,2,3,0,4,1,0,0,50,39,1
18,4,45453,2,4,14,4,4,1,0,0,74,39,0
65,4,440988,15,2,3,0,4,1,0,0,40,39,0
43,6,167722,11,2,12,0,4,1,0,0,40,40,1
49,6,112995,9,2,12,0,4,1,0,0,40,39,0
33,0,233169,11,2,0,0,2,1,0,0,40,39,0
45,4,51286,11,2,14,0,4,1,0,0,40,39,0
24,4,323407,15,2,14,0,4,1,0,0,30,2,0
26,2,198446,15,4,10,4,2,1,0,0,40,39,0
48,4,31537,15,2,12,0,4,1,0,0,40,39,1
45,4,47944,11,2,14,0,4,1,7473,0,40,39,1
30,4,782705,7,2,13,0,4,1,0,0,40,39,1
51,4,210679,15,2,8,0,1,1,0,0,27,39,0
66,4,371000,11,2,4,0,4,1,0,0,43,39,0
34,6,38935,9,2,10,5,4,0,0,0,40,39,1
