age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
28,2,397815,11,0,4,1,2,0,0,0,30,30,0
50,4,227200,11,4,10,1,4,1,0,0,50,39,0
36,4,248381,15,2,11,0,1,1,0,0,40,31,0
43,4,44388,11,2,4,0,4,1,0,0,58,39,1
45,4,116295,11,2,14,0,4,1,0,0,59,39,0
36,4,43485,11,2,10,0,4,1,0,0,22,39,1
51,4,185706,9,2,12,0,4,1,3982,1987,40,39,1
28,4,177936,11,0,8,4,2,1,0,0,40,0,0
24,0,261896,7,4,14,4,3,0,0,0,69,39,0
42,4,208232,13,2,1,0,4,1,0,0,33,39,0
52,4,285579,8,2,10,0,4,1,98202,0,40,39,1
39,4,445116,1,4,8,3,2,1,0,0,40,39,0
36,7,250594,11,2,3,0,4,1,0,0,40,39,0
52,4,261558,15,2,3,0,4,1,0,0,50,39,1
44,4,239941,9,2,7,0,4,1,9469,0,40,39,1
38,0,258962,11,4,12,1,4,1,0,0,40,39,0
23,4,515468,11,0,6,1,4,0,0,0,21,39,0
46,7,57625,4,2,3,0,4,1,3447,0,45,39,0
35,2,139276,1,2,12,0,4,1,0,0,40,39,1
38,1,120506,11,4,12,4,2,0,0,0,40,13,0
70,4,126257,15,0,1,2,4,0,0,0,48,39,0
22,4,327954,15,4,3,1,4,0,0,0,45,39,0
33,2,197053,9,2,3,0,4,1,0,0,40,39,0
29,4,179174,11,4,4,3,4,1,0,0,58,39,0
41,4,189247,11,2,3,0,1,1,0,0,40,39,0
20,4,262092,9,4,8,3,4,0,0,0,58,26,1
43,7,30937,11,2,12,4,4,1,0,0,40,39,0
32,4,135894,11,4,8,3,4,1,0,0,31,39,0
34,4,266843,13,2,13,0,2,1,0,0,40,39,0
31,4,163036,11,6,7,4,2,0,0,0,45,39,0
44,4,176605,11,2,5,2,4,1,0,0,50,39,0
20,4,103913,11,0,0,1,4,1,0,0,40,41,0
63,4,186399,9,2,4,0,4,1,6722,0,45,39,1
47,5,228359,15,2,3,0,4,1,0,0,50,39,0
31,6,362016,11,2,7,0,2,1,0,0,58,26,0
35,4,227502,12,2,3,0,4,1,0,0,40,39,0
24,2,255994,11,4,12,1,3,1,0,0,11,22,0
36,4,154310,4,2,1,0,4,1,0,0,40,23,0
37,4,134653,10,2,7,0,4,1,0,0,40,26,1
46,4,207200,11,0,8,0,4,0,0,0,35,39,0
22,4,140175,15,4,0,3,4,0,5075,0,58,39,0
57,0,132485,15,0,10,1,0,0,2179,0,11,39,0
53,4,123002,15,2,10,0,4,1,0,0,50,39,1
20,4,222525,9,5,12,1,4,0,0,0,30,39,0
23,0,182391,7,4,1,3,0,1,0,0,21,39,0
41,4,327196,11,0,6,4,2,0,0,0,36,30,0
22,4,338346,9,4,8,1,4,1,0,0,40,39,0
65,4,135385,14,0,8,4,4,1,0,0,50,39,0
39,0,36127,1,4,10,1,4,0,0,0,40,39,0
20,4,262553,0,4,8,4,4,1,0,0,40,39,0
33,4,168311,11,0,9,4,2,0,3247,0,30,13,0
22,4,277978,3,5,8,1,4,1,26925,0,23,39,0
35,1,207294,11,2,3,0,1,1,0,0,36,39,0
52,4,167314,15,2,10,5,4,1,0,0,45,39,1
42,4,254088,9,2,10,0,1,1,0,0,40,39,0
33,4,201237,11,0,8,4,4,1,0,0,36,39,0
40,4,239107,14,2,12,2,4,0,0,0,58,39,1
39,1,117598,15,2,11,0,4,1,8941,0,81,39,1
34,0,149043,15,2,14,0,4,1,0,0,40,39,1
36,6,139658,9,2,3,0,4,1,0,1980,36,0,1
43,5,190841,15,2,3,0,4,1,0,0,11,39,0
43,7,455789,4,4,4,3,4,1,0,0,36,39,0
63,4,195521,15,3,3,3,4,0,0,0,40,39,0
40,5,483139,6,2,3,0,1,1,0,0,40,39,1
35,6,347826,11,2,7,0,4,1,0,0,40,39,1
46,7,257709,15,6,8,1,2,0,0,0,40,6,0
49,4,464846,10,2,4,0,4,1,0,2336,40,39,1
23,2,132920,11,4,10,1,3,1,0,0,40,35,0
41,4,104466,15,0,7,1,4,0,0,0,40,39,0
52,4,325381,9,4,8,3,4,0,0,0,36,39,0
25,4,154077,5,0,1,2,2,0,0,0,45,26,0
34,4,269507,0,4,10,1,4,1,0,0,10,39,0
50,4,125728,15,0,4,1,4,0,0,0,58,39,0
26,5,91079,9,0,12,4,4,1,0,0,45,39,0
35,1,118345,11,2,4,0,4,1,2039,0,40,39,0
51,2,69521,15,1,1,4,4,0,0,0,45,39,0
33,4,146248,11,2,7,0,1,1,0,0,40,39,0
38,4,46275,14,2,1,0,4,0,0,0,40,39,0
63,4,339269,8,0,4,3,4,0,0,0,48,39,0
28,4,238956,5,4,1,1,2,1,0,0,21,26,0
20,4,196253,0,5,7,1,4,0,0,0,30,39,0
43,4,61824,11,2,14,0,4,0,0,0,40,39,0
66,6,126931,9,0,3,4,4,0,0,0,32,39,0
25,4,186384,7,4,8,3,4,1,0,0,11,39,0
47,4,172825,11,5,1,4,1,0,0,0,58,39,0
58,2,218707,9,2,14,0,4,1,97473,0,58,8,1
68,6,74404,10,0,10,1,4,0,3353,0,51,39,1
50,2,168403,15,2,10,0,4,1,0,0,30,39,1
19,4,213786,12,4,8,1,4,0,0,0,10,39,0
41,4,167762,11,2,14,0,4,1,0,0,40,26,0
27,4,264638,5,4,8,3,4,0,0,0,21,11,0
69,6,145165,11,0,4,1,4,0,0,0,40,39,0
30,4,340668,11,4,8,3,4,0,0,0,40,39,0
22,4,41203,6,4,0,1,4,0,0,0,40,39,0
39,4,281762,9,2,7,0,4,1,0,1996,58,39,1
59,7,154752,15,3,1,1,2,0,0,0,45,39,0
39,4,266204,11,2,5,0,4,1,0,0,50,0,0
34,4,329899,9,2,8,0,4,1,0,0,40,19,0
41,4,157772,15,2,10,0,4,1,0,0,40,39,1
53,2,205558,1,2,13,5,1,1,0,0,50,39,1
59,4,128529,14,2,5,5,4,1,5691,0,56,39,1
19,4,329581,0,4,1,4,4,1,0,0,58,39,0
19,0,37959,15,4,12,3,4,0,0,0,45,39,0
50,4,145140,4,0,0,1,3,0,0,0,40,39,0
65,4,206865,9,2,4,0,4,1,5536,0,40,39,1
53,2,204060,11,2,4,0,4,1,0,0,40,39,1
49,7,109153,5,2,4,0,4,1,0,0,21,29,1
68,4,42521,9,2,10,0,4,0,0,0,40,39,0
39,4,203083,15,2,3,0,1,1,0,2360,30,39,1
21,4,217673,11,0,3,4,2,0,0,0,45,22,0
45,4,37980,15,4,0,3,4,1,0,0,40,39,0
48,4,93937,11,2,8,0,4,1,0,0,30,39,1
24,4,177334,15,4,11,1,2,1,0,0,40,39,0
56,4,82528,15,0,10,1,4,1,0,0,40,39,0
28,4,173570,11,2,12,4,4,0,0,0,40,39,0
42,4,349809,11,3,1,4,2,1,0,0,40,2,0
48,4,110679,9,0,1,4,0,0,0,0,40,39,0
38,0,260899,11,2,4,4,1,0,0,0,40,39,1
53,3,291967,11,2,4,0,1,1,0,2328,40,39,1
19,8,260844,9,4,6,5,4,0,0,0,59,39,0
45,6,249743,15,2,10,0,4,1,0,0,58,39,1
52,2,170820,15,2,4,5,4,1,7197,0,55,39,1
46,2,143102,2,1,6,1,4,1,0,0,11,39,0
30,4,327789,1,4,1,1,4,1,0,0,36,24,0
24,2,382439,5,4,8,1,4,1,2893,0,40,39,0
68,6,163038,9,4,12,1,4,0,0,0,21,39,0
55,7,186253,15,0,1,1,2,0,0,0,40,37,0
22,4,184892,11,4,10,4,4,1,0,0,45,11,0
49,0,240758,9,2,14,0,4,1,0,0,36,39,0
58,4,254342,9,4,0,1,1,0,0,0,30,39,0
37,4,151359,4,0,3,0,1,0,0,0,40,37,0
39,4,130906,9,2,3,0,4,1,0,0,40,39,1
39,2,236170,11,2,1,0,4,1,0,0,21,39,0
34,4,131058,11,0,0,4,2,0,0,0,40,0,0
18,2,263853,1,4,10,3,1,1,0,0,21,39,0
33,4,181413,15,4,12,3,4,1,0,0,36,26,0
43,4,219950,14,2,0,0,4,1,0,0,40,39,0
65,5,384362,11,0,10,1,4,0,0,0,50,39,1
20,4,383931,11,4,8,1,4,1,0,0,36,19,0
24,5,445124,11,4,8,1,0,0,0,0,21,31,0
32,2,64579,11,2,1,4,4,1,0,0,30,39,0
26,4,216710,15,4,14,3,4,1,0,0,40,39,0
25,4,110056,15,4,8,3,4,1,0,0,40,39,0
39,4,190910,15,2,3,0,4,1,0,0,21,39,0
24,0,360303,11,4,12,3,1,1,0,0,40,39,0
40,4,235197,11,0,12,4,4,0,0,0,58,35,0
22,4,185083,15,4,13,3,4,1,0,0,40,39,0
55,2,171640,15,0,1,1,4,0,0,0,10,39,0
53,4,39145,0,2,5,0,4,1,0,0,40,39,0
34,2,122210,15,2,7,0,4,1,0,0,40,39,0
65,4,48386,9,3,4,1,4,0,0,0,40,39,1
43,6,143228,8,2,1,1,4,1,0,0,40,39,0
40,4,394522,9,2,10,0,4,1,0,0,36,39,1
42,4,267666,14,2,4,0,4,1,0,0,40,39,1
50,4,155886,8,0,14,1,4,0,0,0,40,39,0
37,4,329973,5,4,14,1,4,1,0,0,50,39,0
41,4,147770,4,2,3,0,4,1,0,0,30,39,1
35,4,119944,7,0,7,1,1,0,0,0,50,39,0
62,5,291520,7,2,4,0,4,0,11932,0,50,39,0
20,4,322320,11,4,1,3,4,0,8065,0,30,39,0
52,4,248563,15,4,3,1,4,0,0,0,40,39,0
48,2,252786,11,0,10,4,4,0,0,0,36,39,1
33,4,246759,11,6,1,5,4,1,0,0,69,39,0
31,4,146802,11,0,11,0,2,0,0,0,40,3,0
24,4,319738,12,4,1,3,3,1,0,827,45,6,0
56,4,337326,15,5,1,3,4,0,14158,0,30,39,0
33,4,328170,11,2,3,0,4,1,0,0,30,39,0
36,4,63002,15,2,3,0,4,1,0,0,40,39,0
48,5,47570,1,2,4,0,4,1,0,0,58,39,1
25,4,406720,7,4,1,3,4,0,0,0,40,39,0
19,4,366866,11,4,12,1,4,0,0,0,45,39,0
61,7,131802,9,2,0,5,4,1,2616,0,40,39,1
32,3,52627,1,4,14,3,4,0,0,0,30,39,0
41,4,204235,8,2,4,0,4,1,0,0,40,24,1
69,7,132320,7,2,4,1,4,1,6344,0,66,39,1
53,4,355490,10,2,11,0,4,1,0,0,40,39,1
19,4,104226,15,4,8,3,4,0,0,0,40,3,0
35,4,174333,11,2,7,0,4,1,0,0,30,39,0
37,5,158870,9,2,3,0,4,1,0,0,50,39,0
67,6,95261,6,5,4,1,4,0,0,0,40,39,1
48,4,180472,9,2,3,0,4,1,0,0,22,12,1
26,4,101808,6,4,1,1,4,0,0,0,45,38,0
41,4,302365,11,6,1,4,4,0,0,0,10,27,1
26,0,194552,11,4,7,1,3,0,0,0,40,35,0
19,4,106989,1,4,0,3,4,0,0,0,11,39,0
40,2,179606,11,0,7,5,3,0,0,0,40,39,0
59,6,353778,9,2,4,5,4,1,5765,0,57,39,1
41,4,119165,9,4,12,1,4,1,0,0,40,39,0
36,4,473301,15,4,10,1,4,0,0,0,40,39,1
54,4,129291,14,2,12,0,4,1,0,0,40,39,0
20,4,268480,5,4,12,3,4,1,0,0,40,39,0
21,4,173497,7,4,13,1,4,1,0,0,40,39,0
54,8,401756,4,2,1,0,4,1,96729,0,41,39,1
36,2,488621,11,2,12,0,2,1,0,0,40,14,0
24,4,383407,0,4,4,4,4,0,0,0,45,39,0
21,4,181387,9,4,8,1,4,1,0,0,50,39,0
35,6,200229,11,2,3,0,0,1,0,0,58,39,0
61,4,68556,2,2,12,2,4,1,0,0,40,39,1
45,0,336397,9,2,12,4,4,0,0,0,40,39,0
50,4,92086,11,0,11,2,2,0,0,0,40,3,0
24,4,213000,0,4,8,2,2,1,0,0,40,11,0
38,4,208258,1,0,1,4,4,0,0,0,40,5,0
38,4,126743,11,2,8,0,4,1,0,1888,45,39,0
20,2,108795,1,4,8,3,4,1,0,0,45,39,0
37,4,119415,15,2,7,0,4,1,0,0,58,13,1
46,4,345958,10,0,8,2,4,0,0,0,40,39,0
22,4,347831,11,4,0,5,0,0,0,0,30,23,0
31,4,220760,11,4,1,3,2,0,0,0,11,39,0
34,4,164980,1,2,10,0,4,1,0,0,40,39,0
21,6,141375,15,4,1,4,4,0,0,0,45,0,0
44,6,116242,15,2,10,0,4,1,0,0,50,39,0
38,4,107600,8,2,5,0,1,1,0,0,40,39,0
50,4,216387,11,2,12,0,1,1,0,0,40,39,1
35,4,240075,15,2,8,0,2,1,0,0,36,30,0
71,0,206114,9,0,0,1,4,0,0,0,40,39,0
23,4,215207,11,4,10,1,2,1,0,0,36,39,0
35,2,274599,11,2,5,0,4,1,0,0,45,39,0
44,4,27282,11,0,5,1,3,0,0,0,21,11,0
39,4,367914,11,2,1,0,2,1,0,0,21,22,0
63,6,148949,5,0,1,2,4,0,0,0,44,39,0
50,4,271545,1,2,5,5,4,1,0,0,50,39,1
68,7,242231,11,2,4,1,4,0,0,0,61,39,0
43,4,179061,14,6,10,4,4,0,0,0,40,39,0
34,4,347768,11,2,3,0,4,1,0,0,45,39,1
65,6,119336,9,5,4,1,4,0,0,0,49,39,0
30,4,96230,15,0,12,4,4,1,0,0,40,39,0
35,4,235013,11,2,3,0,4,0,0,0,40,39,0
32,4,160057,11,0,10,2,2,0,0,0,40,26,0
33,4,158548,11,2,8,0,1,1,0,0,58,26,0
36,4,437988,11,2,3,0,1,1,0,0,40,4,1
67,2,278413,10,5,12,5,4,0,0,0,63,39,1
18,4,108485,15,4,14,1,4,0,0,0,40,39,0
41,0,189644,15,2,1,4,4,1,7156,0,40,39,0
48,4,63534,11,5,10,2,4,1,0,0,40,39,0
60,4,72443,15,2,5,5,4,1,7297,0,36,39,1
22,4,218279,15,4,14,3,4,0,0,0,40,39,0
31,4,90461,9,4,12,3,4,1,0,0,45,39,0
52,4,198541,12,2,10,0,4,1,0,0,50,39,0
40,4,280745,15,2,10,0,4,1,0,0,50,39,1
44,4,165371,13,2,3,0,4,1,0,0,40,39,1
26,4,281499,0,4,14,3,4,0,0,0,39,39,0
21,2,152648,0,0,12,1,2,1,0,0,40,17,0
57,6,135601,11,5,1,4,4,0,0,0,40,39,0
51,6,345306,14,2,10,0,4,1,0,0,45,39,1
44,4,40167,11,2,3,0,4,1,0,0,50,39,1
39,4,140753,11,2,6,0,4,1,0,0,40,39,0
67,0,53289,11,5,13,5,4,0,0,0,50,39,1
20,4,220764,13,6,10,1,4,1,0,0,21,39,0
22,4,41298,0,4,12,1,4,1,0,0,58,39,0
40,0,185821,13,1,1,1,4,0,0,0,10,39,0
20,4,322235,15,4,1,3,4,1,0,0,21,39,0
20,0,184651,15,4,8,3,4,0,0,2313,40,39,0
65,7,359023,15,0,0,1,4,1,0,0,50,39,1
42,4,242279,9,2,1,4,4,1,0,0,40,39,0
40,2,31893,15,2,5,0,4,1,0,0,70,13,0
21,0,216140,5,4,14,2,4,1,0,0,40,30,0
46,6,256842,9,2,5,0,4,1,0,0,50,39,1
47,4,156056,5,3,4,5,1,0,0,0,36,39,0
36,4,490853,6,2,10,0,4,1,9643,0,50,39,1
37,4,329130,11,0,7,4,4,1,0,0,40,39,0
26,4,219222,7,0,3,1,2,0,0,0,40,25,0
25,4,202693,11,4,5,1,4,0,0,0,40,39,0
20,4,212031,7,4,0,1,2,1,14621,1985,40,39,0
47,4,263747,0,2,0,0,4,1,0,1892,58,39,1
28,4,134431,7,0,14,4,2,0,0,0,36,39,0
22,4,269964,9,4,1,1,3,0,0,0,40,39,0
60,6,83619,9,2,4,0,4,1,0,0,58,39,1
38,0,218978,11,2,8,0,4,1,0,0,58,39,1
23,4,132375,11,4,8,1,1,1,0,0,40,39,0
71,4,131490,14,2,10,5,1,0,1968,0,67,26,1
66,4,199612,12,2,4,4,4,1,13275,2658,59,39,1
19,4,470912,1,0,0,3,4,0,0,0,30,39,0
29,4,253927,14,5,4,1,4,0,0,0,40,39,0
36,6,729706,11,2,12,0,4,1,0,2329,10,39,1
29,4,215134,5,4,1,3,1,1,3752,0,40,39,0
40,1,247670,11,0,5,0,4,0,0,0,40,39,0
21,4,140975,11,4,6,3,1,1,0,0,40,39,0
51,5,163272,9,2,4,0,4,1,0,0,40,39,0
36,4,157837,9,2,8,0,4,1,0,0,40,39,1
33,4,383593,11,2,14,0,4,1,0,0,36,39,0
47,6,200550,2,4,1,1,4,0,0,3035,40,39,0
36,4,339990,11,2,1,0,4,0,0,0,40,39,0
35,4,349425,1,2,7,0,3,1,0,0,45,16,1
31,0,103015,11,4,10,3,4,1,0,0,40,0,0
67,4,128396,12,0,4,1,4,0,0,0,51,39,0
38,4,51149,9,2,0,0,4,1,0,0,45,39,1
20,4,324279,15,4,5,3,4,1,0,0,40,39,0
57,6,164798,12,2,10,0,2,1,0,0,45,39,1
23,2,179186,7,4,1,3,2,1,0,0,40,39,0
45,4,529867,7,2,8,0,4,1,4300,0,57,39,1
66,6,133001,9,0,4,1,4,0,0,0,51,39,1
69,6,319955,15,2,10,5,4,0,0,0,50,39,1
39,4,73918,15,2,5,0,4,1,0,0,45,39,0
56,4,37966,14,2,1,0,4,1,0,0,40,39,1
20,4,129858,7,4,11,3,4,0,0,0,40,39,0
36,5,145003,15,2,11,0,4,1,5068,0,40,13,1
31,7,191668,11,0,10,0,2,0,0,0,40,39,0
37,4,297085,5,2,12,0,1,1,0,1638,40,13,0
58,4,286193,7,4,4,1,2,1,0,0,40,39,1
54,0,147044,11,0,9,3,4,0,0,0,48,39,0
21,4,110610,15,5,8,1,4,1,0,0,21,30,0
35,1,207479,15,2,7,0,1,1,0,0,40,39,0
34,2,114057,15,2,3,0,4,0,0,0,40,39,0
37,4,46747,15,2,11,0,2,1,0,0,40,39,0
34,4,128220,11,2,10,0,1,1,0,0,40,39,1
26,0,96757,7,4,10,3,4,1,0,0,45,39,0
34,4,307268,11,2,3,0,4,1,0,0,50,26,0
65,5,54935,10,2,0,4,4,0,0,2877,27,39,1
42,4,43937,9,2,4,0,4,1,0,0,40,39,0
32,4,88964,11,0,0,4,4,1,0,0,36,39,0
40,4,141134,14,2,4,0,4,1,4439,0,40,13,0
66,6,288509,9,2,4,1,4,0,13818,0,48,39,1
64,4,184963,15,4,10,1,4,0,0,0,40,39,0
40,6,177071,11,2,3,0,1,1,0,0,82,39,1
36,7,89889,8,2,3,0,4,1,2704,0,40,39,0
20,4,90439,14,4,12,2,4,0,0,0,10,18,0
40,4,468146,11,4,1,1,4,0,0,0,40,12,0
34,4,399750,11,2,3,0,4,1,0,0,40,0,0
34,1,282356,11,2,3,0,2,1,0,0,58,11,0
38,4,351739,10,2,4,0,4,1,0,0,40,39,0
53,0,90187,15,0,11,1,4,0,0,0,30,39,0
26,4,247159,11,2,12,1,2,0,0,0,40,39,0
35,7,142903,5,2,3,0,4,1,0,0,40,39,0
55,4,211974,15,2,10,0,4,1,0,0,59,39,0
30,4,123398,14,0,10,5,1,0,0,0,40,37,0
46,4,186417,11,0,4,1,4,0,0,0,36,39,0
52,6,189097,8,2,1,0,4,1,0,0,46,39,0
59,0,215501,7,0,12,5,4,0,0,1897,38,39,1
36,4,272939,11,3,1,4,4,1,0,0,40,39,0
34,4,137452,11,6,1,4,2,0,0,0,40,2,0
34,4,323934,11,2,11,0,4,1,0,0,45,13,0
19,7,176345,4,3,8,3,4,1,0,0,21,39,1
24,4,141059,15,4,6,3,4,0,0,0,40,39,0
51,4,153422,13,4,0,3,3,0,0,0,30,39,0
19,4,133970,11,4,4,3,4,1,0,0,30,14,0
43,4,182516,15,4,12,3,4,0,0,0,36,39,0
21,7,212174,7,4,12,3,4,1,3039,0,40,39,0
37,4,197578,15,2,0,0,4,1,0,0,40,39,1
71,7,41505,9,0,10,1,4,0,0,0,33,39,1
36,6,223511,15,2,3,0,0,1,0,0,58,39,0
40,4,292638,15,2,4,0,4,1,0,1992,58,39,1
25,4,40923,9,4,9,3,4,1,0,0,40,39,0
29,4,40021,11,4,12,4,2,1,0,0,40,39,0
33,4,190981,11,2,3,0,4,1,0,0,22,14,0
52,4,160414,7,0,1,3,4,1,0,0,30,39,0
45,1,151704,11,6,8,1,1,1,13985,0,45,39,0
34,2,51743,2,2,8,0,4,1,0,0,58,39,1
23,4,157254,9,0,4,1,4,1,0,0,36,9,0
48,4,170711,7,2,12,0,1,1,14925,0,36,39,1
68,1,40705,8,1,6,1,4,0,9215,0,51,39,0
41,4,340925,8,2,10,0,4,1,0,1892,40,39,1
32,2,167324,11,2,6,0,4,1,0,0,40,39,0
33,4,195323,1,2,13,0,4,1,0,1637,81,39,0
31,4,101668,8,4,10,3,4,0,0,0,36,39,0
41,4,110670,15,2,10,0,4,1,0,0,40,39,0
23,4,237661,11,4,7,1,4,1,0,0,10,30,0
19,4,111850,15,4,10,4,2,1,0,0,40,39,0
34,4,117485,11,3,12,4,2,0,0,0,22,30,0
61,4,68277,8,2,4,2,4,1,0,0,40,39,0
47,4,48888,11,3,10,4,4,0,0,0,40,39,0
56,4,220592,3,0,0,1,4,0,0,0,37,39,0
56,6,150309,11,1,5,0,4,0,0,0,40,39,0
33,4,152154,11,2,8,0,4,1,0,0,40,39,0
24,4,126087,14,4,12,3,1,0,0,0,40,39,0
27,4,446804,1,0,8,4,2,0,0,0,40,0,0
34,6,221957,11,0,14,4,2,0,0,0,40,26,0
24,4,52264,0,0,3,1,3,0,0,0,40,39,0
19,4,484588,15,4,4,3,4,1,0,0,50,39,0
38,4,285597,11,5,12,4,4,1,0,2352,47,39,0
36,0,155883,6,2,9,0,4,0,0,0,40,20,0
68,4,189654,15,1,3,4,4,0,0,0,40,39,0
21,4,275580,15,4,1,1,4,1,0,0,32,39,0
31,2,473737,13,0,11,4,2,1,0,0,40,39,0
40,2,551754,11,2,3,4,4,1,0,0,21,39,0
21,4,268577,5,4,12,1,2,0,0,0,30,41,0
59,4,16709,15,2,10,0,4,1,0,0,59,39,1
69,4,37083,8,0,0,3,4,0,0,0,40,39,0
35,4,270918,12,2,8,0,4,1,0,0,11,13,0
34,6,183396,8,2,11,0,4,1,0,0,45,39,0
29,4,155276,1,0,0,1,4,1,0,0,40,39,0
43,4,283323,10,5,6,2,4,0,0,0,50,39,0
42,4,316875,9,2,13,0,4,1,0,0,59,39,0
40,7,137679,11,2,1,0,3,1,0,0,40,39,1
26,5,177087,10,4,10,1,2,1,0,0,40,39,0
33,4,213321,15,2,1,0,4,1,0,0,58,39,0
63,4,129965,14,2,10,0,4,1,0,0,40,39,1
45,7,136577,9,2,3,0,4,1,0,0,40,39,0
54,2,267023,15,4,12,1,4,0,0,0,40,39,0
41,4,176931,11,2,5,0,1,1,0,0,36,39,0
39,4,661901,11,0,1,3,4,0,0,0,21,39,0
39,2,140730,11,2,3,0,4,1,0,0,40,39,0
43,4,20419,11,2,10,4,4,1,0,0,40,39,0
49,4,215142,0,5,1,2,4,0,0,0,50,39,0
32,4,224320,7,0,12,1,4,0,0,0,36,39,0
28,4,207065,8,4,14,3,4,0,0,0,76,39,0
20,4,39405,13,4,12,2,4,1,0,0,30,39,0
22,4,210738,11,4,8,1,4,0,0,0,50,39,0
59,4,157377,9,1,10,0,1,1,0,1877,40,39,1
63,5,214800,15,0,8,4,4,0,0,0,39,39,0
32,4,271730,11,2,13,0,2,1,0,0,40,39,0
63,4,20418,15,0,0,2,4,0,0,2384,40,39,0
63,4,96092,15,2,10,0,4,0,0,0,47,39,1
48,4,117179,12,4,8,3,4,0,0,0,38,39,0
21,4,199087,15,4,12,3,4,1,0,2856,31,39,0
35,4,45284,7,2,0,0,3,1,0,0,40,6,0
50,0,445627,11,2,3,0,1,1,0,0,58,30,0
51,6,117005,9,2,4,0,4,1,0,0,40,39,1
35,4,136407,13,2,3,0,4,1,0,0,58,0,0
45,0,303179,10,0,7,4,2,0,0,0,40,39,0
59,5,92097,15,2,10,5,4,1,0,0,40,39,1
44,2,170298,15,2,3,0,4,1,0,0,59,39,0
40,4,130250,8,2,12,3,2,1,0,0,30,39,0
19,4,259153,11,4,12,3,3,0,0,0,40,39,0
43,4,234174,1,0,1,1,4,1,0,0,40,39,0
66,4,121122,15,4,10,1,4,1,0,0,36,39,1
23,4,151111,4,0,8,2,4,1,0,0,11,39,0
56,2,71806,11,2,4,0,4,0,0,0,37,39,1
50,2,222556,15,4,4,4,4,0,0,0,45,39,0
62,4,189155,13,6,10,1,4,1,0,0,12,39,1
30,2,683508,5,6,7,4,4,0,0,0,69,39,0
26,4,200979,0,3,8,2,4,0,0,0,36,39,0
42,6,150351,15,2,4,0,4,1,16206,1894,40,39,1
63,6,165196,14,2,4,0,4,1,14397,0,50,39,1
38,7,192330,15,2,7,0,4,1,0,0,40,39,1
35,5,193962,14,2,13,0,4,1,0,0,58,39,1
42,4,205257,7,0,13,3,4,0,0,0,9,39,0
36,6,188790,11,2,14,0,4,1,0,0,40,39,0
19,4,212911,15,4,8,4,4,1,0,0,45,39,0
34,0,506370,13,2,3,4,0,0,0,0,36,39,0
33,4,403140,1,4,1,1,4,1,0,0,40,39,0
24,4,135251,1,4,8,1,4,1,0,0,50,39,0
42,4,268883,11,0,1,2,4,1,0,0,10,39,0
49,3,111465,1,2,12,0,4,1,0,0,40,39,0
20,4,265171,3,4,8,3,4,0,8593,0,11,39,0
37,0,323347,11,2,13,0,2,1,0,0,21,14,0
34,5,193185,15,2,3,0,4,1,0,0,40,39,1
52,2,66180,15,2,8,0,4,1,14667,0,40,39,1
24,7,40085,11,4,6,1,4,1,0,0,40,39,0
64,0,85756,4,3,1,1,4,0,0,0,40,39,0
37,5,99441,8,2,3,0,4,1,0,0,40,39,1
28,3,215020,11,4,7,1,2,0,0,0,45,0,0
66,4,122292,10,5,10,1,4,0,0,0,64,39,1
23,0,511091,11,3,10,4,0,0,0,0,40,0,0
27,4,217214,2,0,8,1,2,0,0,0,40,14,0
20,4,389841,11,4,8,1,0,0,0,0,30,39,0
18,4,183300,11,4,10,3,4,1,0,0,40,39,0
47,1,186530,9,2,10,0,4,1,0,0,40,13,1
21,4,176219,8,5,8,1,2,0,0,0,40,27,0
46,4,208943,0,2,10,0,4,1,0,0,36,39,1
30,4,114012,11,5,7,4,1,0,0,0,40,39,0
21,4,228587,10,3,8,4,4,0,0,0,40,33,0
44,4,154681,11,2,1,4,4,1,0,0,40,18,0
69,6,47997,0,2,4,5,4,0,0,0,40,39,0
22,4,119399,6,4,12,3,4,0,0,0,10,39,0
23,4,42135,15,4,7,1,1,1,0,0,30,33,0
48,4,272003,9,2,10,0,4,1,0,0,58,39,1
55,2,162381,0,2,1,1,4,0,0,0,40,39,1
30,4,225711,10,0,14,2,4,0,0,0,40,39,0
22,4,262892,0,6,1,4,4,0,0,0,45,39,0
56,1,150012,7,2,4,0,4,1,0,0,59,39,1
41,4,182069,15,2,3,0,4,1,0,0,40,39,0
25,4,446580,11,6,10,4,3,1,0,0,45,39,0
18,4,221179,11,4,8,3,4,0,0,0,11,39,0
46,4,357516,11,4,6,3,4,0,0,0,21,39,0
22,4,182598,15,3,14,4,4,0,0,0,40,39,0
28,4,193289,11,0,7,1,4,0,0,0,69,39,0
61,6,152043,11,2,5,0,4,1,98835,0,50,39,1
40,4,128435,10,2,13,0,4,1,8808,0,45,39,1
35,4,208274,11,0,4,4,1,0,0,0,21,39,0
22,4,490009,0,4,12,1,2,1,0,0,40,39,0
18,4,223641,15,4,1,3,4,1,0,0,40,39,0
35,4,374883,11,2,3,0,3,1,0,0,45,39,0
58,7,356548,12,2,4,0,4,1,0,0,40,39,1
52,4,224854,1,2,4,0,0,1,13429,0,12,39,1
43,4,333229,0,2,10,0,4,1,0,1638,45,39,1
59,4,86213,6,2,4,5,4,1,0,2304,58,20,1
27,6,198958,11,6,7,2,4,0,0,0,40,39,0
40,7,483631,15,2,3,0,2,1,0,0,40,35,1
